발행기관코드,발행기관명,표준코드,단축코드,채권분류,변경전 발행기관코드,상장여부,활성여부,상장일,상장폐지일,한글종목명,영문종목명,채권유형,지방채구분,발행금액,발행일,발행통화,상환일,특이채권유형,보증담보,보증률(%),이자지급방법,발행방법,발행구분,크라우드펀딩여부,표면이자율 확정여부,표면이자율(%),낙찰금리(%),발행가액(%),만기상환율(%),특이발행조건,옵션,선/후/중순위,상환방법,물가연동구분,참조지수(%),신종자본증권여부,조건부자본증권 유형,유동화,휴무관련(원금),이자지급기준,경과금리(%),휴무관련(이자),이자 선/후급,이자지급주기(개월),이자지급기준일구분,이자계산주기(개월),이자원단위 미만처리,이자월말구분,단수일이자기준,최초이자지급일,매출형태,선매출이자 지급방법,선/후매출일,기명구분,보장수익률(%),보장수익률적용일,추가수익률(%),추가수익률적용일,(전자)등록기관,원리금지급대행기관,대표주관회사,보증기관,신용평가기관1,신용등급,신용평가기관2,신용평가기관3,신용평가기관4,CFI,FISN,Call 주체,Call 사유
17414,(주)우리카드,KR6174149A65,B174149A6,카드채권 (116220),,상장,활성,2020-06-15,,우리카드 173-2,WOORI CARD 173-2,회사채,,"20,000,000,000",2020-06-12,원화,2025-06-12,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.713,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-12,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,미래에셋대우(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,Woori Card/1.713 Bd 20250612 Sr,,
17414,(주)우리카드,KR617414AA69,B17414AA6,카드채권 (116220),,상장,활성,2020-06-26,,우리카드 174,WOORI CARD 174,회사채,,"50,000,000,000",2020-06-25,원화,2025-06-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.704,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-25,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,Woori Card/1.704 Bd 20250625 Sr,,
17414,(주)우리카드,KR617414BA68,B17414BA6,카드채권 (116220),,상장,활성,2020-06-30,,우리카드 175-1,WOORI CARD 175-1,회사채,,"30,000,000,000",2020-06-29,원화,2022-08-29,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.342,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-09-29,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,Woori Card/1.342 Bd 20220829 Sr,,
17414,(주)우리카드,KR617414CA67,B17414CA6,카드채권 (116220),,상장,활성,2020-06-30,,우리카드 175-2,WOORI CARD 175-2,회사채,,"110,000,000,000",2020-06-29,원화,2023-06-29,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.45,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-29,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,Woori Card/1.450 Bd 20230629 Sr,,
17414,(주)우리카드,KR617414DA66,B17414DA6,카드채권 (116220),,상장,활성,2020-06-30,,우리카드 175-3,WOORI CARD 175-3,회사채,,"10,000,000,000",2020-06-29,원화,2025-06-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.677,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-09-29,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,Woori Card/1.677 Bd 20250627 Sr,,
17533,(주)JB금융지주,KR6175331A52,B175331A5,일반사채 (116100),,상장,활성,2020-05-26,,JB금융지주 11-1,JB Financial Group 11-1,회사채,,"120,000,000,000",2020-05-25,원화,2022-05-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.648,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-25,비매출,,,무기명,,,,,한국예탁결제원,(주)전북은행,DB금융투자(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,JB FINANCIAL/ Bd 20220525 Sr Ungtd,,
17533,(주)JB금융지주,KR6175332A51,B175332A5,일반사채 (116100),,상장,활성,2020-05-26,,JB금융지주 11-2,JB Financial Group 11-2,회사채,,"210,000,000,000",2020-05-25,원화,2025-05-23,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.841,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-25,비매출,,,무기명,,,,,한국예탁결제원,(주)전북은행,DB금융투자(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,JB FINANCIAL/ Bd 20250523 Sr Ungtd,,
17694,(주)DGB캐피탈,KR6176941A52,B176941A5,리스채권 (116230),,상장,활성,2020-05-28,,DGB캐피탈 62-1,DGB Capital 62-1,회사채,,"80,000,000,000",2020-05-27,원화,2021-11-26,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.351,,100,100,"DGB금융지주가 원리금 지급보증, 마지막 이자만 일할지급",,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-27,비매출,,,무기명,,,,,한국예탁결제원,(주)대구은행,KB증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,DGB CAPITAL/1.351 Bd 20211126 Sr,,
17694,(주)DGB캐피탈,KR6176941A60,B176941A6,리스채권 (116230),,상장,활성,2020-06-18,,DGB캐피탈 63-1,DGB Capital 63-1,회사채,,"20,000,000,000",2020-06-17,원화,2022-03-17,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.239,,100,100,DGB금융지주가 원리금 지급보증,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-17,비매출,,,무기명,,,,,한국예탁결제원,(주)대구은행,KB증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,DGB CAPITAL/1.239 Bd 20220317 Sr,,
17694,(주)DGB캐피탈,KR6176942A51,B176942A5,리스채권 (116230),,상장,활성,2020-05-28,,DGB캐피탈 62-2,DGB Capital 62-2,회사채,,"50,000,000,000",2020-05-27,원화,2022-02-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.363,,100,100,"DGB금융지주가 원리금 지급보증, 마지막 이자만 일할지급",,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-27,비매출,,,무기명,,,,,한국예탁결제원,(주)대구은행,KB증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,DGB CAPITAL/1.363 Bd 20220225 Sr,,
17694,(주)DGB캐피탈,KR6176942A69,B176942A6,리스채권 (116230),,상장,활성,2020-06-18,,DGB캐피탈 63-2,DGB Capital 63-2,회사채,,"50,000,000,000",2020-06-17,원화,2023-04-17,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.35,,100,100,"DGB금융지주가 원리금 지급보증, 마지막 이자만 일할지급",,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-09-17,비매출,,,무기명,,,,,한국예탁결제원,(주)대구은행,KB증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,DGB CAPITAL/1.350 Bd 20230417 Sr,,
17694,(주)DGB캐피탈,KR6176943A50,B176943A5,리스채권 (116230),,상장,활성,2020-05-28,,DGB캐피탈 62-3,DGB Capital 62-3,회사채,,"20,000,000,000",2020-05-27,원화,2022-05-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.375,,100,100,DGB금융지주가 원리금 지급보증,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-27,비매출,,,무기명,,,,,한국예탁결제원,(주)대구은행,KB증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,DGB CAPITAL/1.375 Bd 20220527 Sr,,
17694,(주)DGB캐피탈,KR6176943A68,B176943A6,리스채권 (116230),,상장,활성,2020-06-18,,DGB캐피탈 63-3,DGB Capital 63-3,회사채,,"40,000,000,000",2020-06-17,원화,2023-05-17,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.361,,100,100,"DGB금융지주가 원리금 지급보증, 마지막 이자만 일할지급",,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-09-17,비매출,,,무기명,,,,,한국예탁결제원,(주)대구은행,KB증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,DGB CAPITAL/1.361 Bd 20230517 Sr,,
17694,(주)DGB캐피탈,KR6176944A67,B176944A6,리스채권 (116230),,상장,활성,2020-06-18,,DGB캐피탈 63-4,DGB Capital 63-4,회사채,,"40,000,000,000",2020-06-17,원화,2023-06-16,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.372,,100,100,"DGB금융지주가 원리금 지급보증, 마지막 이자만 일할지급",,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-09-17,비매출,,,무기명,,,,,한국예탁결제원,(주)대구은행,KB증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,DGB CAPITAL/1.372 Bd 20230616 Sr,,
18064,(주)한진칼,KR6180641A73,B180641A7,일반사채 (116100),,상장,활성,2020-07-03,,한진칼 3,HANJINKAL 3,회사채,,"300,000,000,000",2020-07-03,원화,2023-07-03,일반채권 -분리형BW,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2,,100,105.5293,"분리형BW,만기보장수익률연3.75%(3개월 복리), 현금 및 대용납입",Put(풋),선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-03,비매출,,,무기명,3.75,2023-07-03,,,한국예탁결제원,(주)하나은행,유진투자증권(주),,," ",한국신용평가,한국기업평가,,DWFNCB,HANJINKAL/2.0 Bd Cum Wt 20230703 Sr,,
18165,에스케이인천석유화학(주),KR6181651A78,B181651A7,일반사채 (116100),,상장,활성,2020-07-13,,에스케이인천석유화학 19-1,SK INCHEON PETROCHEMICAL 19-1,회사채,,"180,000,000,000",2020-07-13,원화,2023-07-13,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.249,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-13,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,SK증권(주),,NICE신용평가," ",,한국기업평가,,DBFUFB,SKIPC/ Bd 20230713 Sr Ungtd,,
18165,에스케이인천석유화학(주),KR6181652A77,B181652A7,일반사채 (116100),,상장,활성,2020-07-13,,에스케이인천석유화학 19-2,SK INCHEON PETROCHEMICAL 19-2,회사채,,"60,000,000,000",2020-07-13,원화,2025-07-11,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.615,,100,100,마지막 이자 365일 일할계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-10-13,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,SK증권(주),,," ",한국신용평가,한국기업평가,,DBFUFB,SKIPC/ Bd 20250711 Sr Ungtd,,
18165,에스케이인천석유화학(주),KR6181653A76,B181653A7,일반사채 (116100),,상장,활성,2020-07-13,,에스케이인천석유화학 19-3,SK INCHEON PETROCHEMICAL 19-3,회사채,,"60,000,000,000",2020-07-13,원화,2030-07-12,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,3.673,,100,100,마지막 이자 365일 일할계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-10-13,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,SK증권(주),,NICE신용평가," ",한국신용평가,,,DBFUFB,SKIPC/ Bd 20300712 Sr Ungtd,,
18774,포스코기술투자(주),KR6187741A69,B187741A6,할부금융채권 (116250),,상장,활성,2020-06-24,,포스코기술투자 23,POSCO CAPITAL 23,회사채,,"30,000,000,000",2020-06-24,원화,2022-06-24,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,3.349,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-24,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,신한금융투자(주),,," ",한국신용평가,한국기업평가,,DBFNFB,POSCO CAPITAL/ Bd 20220624 Sr Ungtd,,
19252,(주)경남은행,KR6192521A57,B192521A5,일반은행채 (116210),,상장,활성,2020-05-15,,경남은행 2020-05이2A-14,KYONGNAM BANK 2020-05COUP2A-14,회사채,,"100,000,000,000",2020-05-14,원화,2022-05-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.19,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-14,비매출,,,무기명,,,,,한국예탁결제원,(주)경남은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,Kyongnam Bank/1.19 Bd 20220514 Sr,,
19253,(주)광주은행,KR6192531A71,B192531A7,일반은행채 (116210),,상장,활성,2020-07-27,,광주은행 2020-07이(변)1갑-24,Kwangju Bank 2020-07COUP(F)1ⓐ-24,회사채,,"100,000,000,000",2020-07-24,원화,2021-07-24,일반채권,무보증,,변동금리형-이표채,공모-간접발행,국내발행,NO,확정,0.75,,100,100,매 직전이자지급일 1영업일전 AAA CD 1개월 민평3사 평균 +0.13%,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,1,발행일,1,절상,일자기준,,2020-08-24,비매출,,,무기명,,,,,한국예탁결제원,(주)광주은행,DB금융투자(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBVUFB,Kwangju Bank/Vari Bd 20210724 Sr,,
20432,(주)만도,KR6204321A52,B204321A5,일반사채 (116100),,상장,활성,2020-05-28,,만도 10-1,MANDO CORPORATION 10-1,회사채,,"140,000,000,000",2020-05-28,원화,2023-05-26,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.061,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-28,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,MANDO/ Bd 20230526 Sr Ungtd,,
20432,(주)만도,KR6204322A51,B204322A5,일반사채 (116100),,상장,활성,2020-05-28,,만도 10-2,MANDO CORPORATION 10-2,회사채,,"10,000,000,000",2020-05-28,원화,2025-05-28,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.095,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-28,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,MANDO/ Bd 20250528 Sr Ungtd,,
20549,하나카드,KR6205491A61,B205491A6,카드채권 (116220),,상장,활성,2020-06-05,,하나카드 185,KEB HANA CARD 185,회사채,,"130,000,000,000",2020-06-04,원화,2025-06-04,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.706,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-04,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,KEB HANA CARD/1.706 Bd 20250604 Sr,,
20549,하나카드,KR6205491A79,B205491A7,카드채권 (116220),,상장,활성,2020-07-10,,하나카드 187,KEB HANA CARD 187,회사채,,"100,000,000,000",2020-07-09,원화,2025-07-09,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.715,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-09,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KEB HANA CARD/1.715 Bd 20250709 Sr,,
20549,하나카드,KR6205492A60,B205492A6,카드채권 (116220),,상장,활성,2020-06-10,,하나카드 186,KEB HANA CARD 186,회사채,,"110,000,000,000",2020-06-09,원화,2024-12-09,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.705,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-09,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,KB증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,KEB HANA CARD/1.705 Bd 20241209 Sr,,
21350,한솔제지(주),KR6213501A55,B213501A5,일반사채 (116100),,상장,활성,2020-05-27,,한솔제지 253,HANSOL PAPER 253,회사채,,"100,000,000,000",2020-05-27,원화,2023-05-26,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.527,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-27,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,한국투자증권(주),,NICE신용평가," ",,한국기업평가,,DBFUFB,HANSOLPAPER/ Bd 20230526 Sr Ungtd,,
21434,한국투자캐피탈(주),KR6214341A65,B214341A6,리스채권 (116230),,상장,활성,2020-06-22,,한국투자캐피탈 47,Korea Investment Capital 47,회사채,,"60,000,000,000",2020-06-19,원화,2023-06-19,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.867,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-09-19,비매출,,,무기명,,,,,한국예탁결제원,중소기업은행,SK증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,KIC/1.867 Bd 20230619 Sr Ungtd,,
